# header: 
#   title: Se074 D0 resonance data
#   source: Resonancetables
#   date: 2025-11-14
# target: 
#   Z: 34
#   A: 74
#   nuclide: Se074
# reaction: 
#   type: D0
#   parameters: 
#   selected value [eV]:  3.400000E+02
#   selected value uncertainty [eV]:  8.000000E+01
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  3.683141E+02
#   relative standard deviation [%]:     28.733128
#   quantity: 
#     type: Compilation
#     average value:  3.266667E+02
#     relative standard deviation [%]:      5.772301
#   datablock: 
#     columns: 9
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio       #Resonances
##      []             []             []             []            [eV]           [eV]            []             []             []
      RIPL-2                  Compilation          2000        3.400000E+02   8.000000E+01            96I       1.000000               
      RIPL-3                  Compilation          2009        3.400000E+02   8.000000E+01            96I       1.000000               
      Mughabghab-2018         Compilation          2018        3.000000E+02   4.000000E+01                      0.882353               
#   quantity: 
#     type: EXFOR
#     average value:  3.700000E+02
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      H.Malecki               EXFOR                1969        3.700000E+02   7.000000E+01      40022-024       1.088235   2.710000E-05   7.216000E-03       0.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  3.888570E+02
#     relative standard deviation [%]:     33.725254
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        5.200000E+02   0.000000E+00                      1.529412
      jendl5.0                NDL                  2021        5.200000E+02   0.000000E+00                      1.529412
      endfb8.1                NDL                  2024        5.200000E+02   0.000000E+00                      1.529412
      TARES                   NDL                  2025        2.577140E+02   0.000000E+00                      0.757982
      tendl.2025              NDL                  2025        2.577140E+02   0.000000E+00                      0.757982
      jeff4.0                 NDL                  2025        2.577140E+02   0.000000E+00                      0.757982
