# header: 
#   title: Xe132 D0 resonance data
#   source: Resonancetables
#   date: 2025-10-13
# target: 
#   Z: 54
#   A: 132
#   nuclide: Xe132
# reaction: 
#   type: D0
#   parameters: 
#   selected value [eV]:  7.500000E+02
#   selected value uncertainty [eV]:  2.300000E+02
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  6.682924E+02
#   relative standard deviation [%]:     34.636761
#   quantity: 
#     type: Compilation
#     average value:  7.533333E+02
#     relative standard deviation [%]:      0.625758
#   datablock: 
#     columns: 9
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio       #Resonances
##      []             []             []             []            [eV]           [eV]            []             []             []
      RIPL-2                  Compilation          2000        7.500000E+02   2.360000E+02            79R       1.000000        2      
      RIPL-3                  Compilation          2009        7.500000E+02   2.300000E+02            96I       1.000000               
      Mughabghab-2018         Compilation          2018        7.600000E+02   5.000000E+01                      1.013333               
#   quantity: 
#     type: EXFOR
#     average value:  4.000000E+02
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      P.Ribon                 EXFOR                1969        4.000000E+02   0.000000E+00      20149-049       0.533333   6.430000E-04   4.000000E-03       0.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  6.704874E+02
#     relative standard deviation [%]:     40.481953
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        8.800000E+02   0.000000E+00                      1.173333
      jendl5.0                NDL                  2021        1.100000E+03   0.000000E+00                      1.466667
      endfb8.1                NDL                  2024        8.000000E+02   0.000000E+00                      1.066667
      TARES                   NDL                  2025        4.143080E+02   0.000000E+00                      0.552411
      tendl.2025              NDL                  2025        4.143080E+02   0.000000E+00                      0.552411
      jeff4.0                 NDL                  2025        4.143080E+02   0.000000E+00                      0.552411
