# header: 
#   title: Se076 D0 resonance data
#   source: Resonancetables
#   date: 2025-10-13
# target: 
#   Z: 34
#   A: 76
#   nuclide: Se076
# reaction: 
#   type: D0
#   parameters: 
#   selected value [eV]:  6.500000E+02
#   selected value uncertainty [eV]:  1.000000E+02
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  7.479093E+02
#   relative standard deviation [%]:     12.162768
#   quantity: 
#     type: Compilation
#     average value:  6.233333E+02
#     relative standard deviation [%]:      6.050112
#   datablock: 
#     columns: 9
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio       #Resonances
##      []             []             []             []            [eV]           [eV]            []             []             []
      RIPL-2                  Compilation          2000        6.500000E+02   1.000000E+02            96I       1.000000               
      RIPL-3                  Compilation          2009        6.500000E+02   1.000000E+02            07I       1.000000               
      Mughabghab-2018         Compilation          2018        5.700000E+02   6.500000E+01                      0.876923               
#   quantity: 
#     type: EXFOR
#     average value:  7.000000E+02
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      H.Malecki               EXFOR                1969        7.000000E+02   1.500000E+02      40022-025       1.076923   3.780000E-04   1.328100E-02       0.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  8.181821E+02
#     relative standard deviation [%]:      0.000007
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        8.181820E+02   0.000000E+00                      1.258741
      jendl5.0                NDL                  2021        8.181820E+02   0.000000E+00                      1.258741
      endfb8.1                NDL                  2024        8.181820E+02   0.000000E+00                      1.258741
      TARES                   NDL                  2025        8.181820E+02   0.000000E+00                      1.258741
      tendl.2025              NDL                  2025        8.181820E+02   0.000000E+00                      1.258741
      jeff4.0                 NDL                  2025        8.181820E+02   0.000000E+00                      1.258741
