# header: 
#   title: Gd152 D0 resonance data
#   source: Resonancetables
#   date: 2025-10-02
# target: 
#   Z: 64
#   A: 152
#   nuclide: Gd152
# reaction: 
#   type: D0
#   parameters: 
#   selected value [eV]:  1.400000E+01
#   selected value uncertainty [eV]:  3.000000E+00
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  1.870863E+01
#   relative standard deviation [%]:     20.551058
#   quantity: 
#     type: Compilation
#     average value:  1.383333E+01
#     relative standard deviation [%]:      1.703872
#   datablock: 
#     columns: 9
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio       #Resonances
##      []             []             []             []            [eV]           [eV]            []             []             []
      RIPL-2                  Compilation          2000        1.400000E+01   3.000000E+00            97I       1.000000               
      RIPL-3                  Compilation          2009        1.400000E+01   3.000000E+00            97I       1.000000               
      Mughabghab-2018         Compilation          2018        1.350000E+01   1.300000E+00                      0.964286               
#   quantity: 
#     type: EXFOR
#     average value:  1.500000E+01
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      E.N.Karzhavina          EXFOR                1969        1.500000E+01   2.000000E+00      40162-036       1.071429   1.200000E-05   2.300000E-04       0.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  2.176438E+01
#     relative standard deviation [%]:      4.809651
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        2.333330E+01   0.000000E+00                      1.666664
      jendl5.0                NDL                  2021        2.313040E+01   0.000000E+00                      1.652171
      endfb8.1                NDL                  2024        2.076560E+01   0.000000E+00                      1.483257
      TARES                   NDL                  2025        2.111900E+01   0.000000E+00                      1.508500
      tendl.2025              NDL                  2025        2.111900E+01   0.000000E+00                      1.508500
      jeff4.0                 NDL                  2025        2.111900E+01   0.000000E+00                      1.508500
