# header: 
#   title: Ba138 gamgam0 resonance data
#   source: Resonancetables
#   date: 2025-12-15
# target: 
#   Z: 56
#   A: 138
#   nuclide: Ba138
# reaction: 
#   type: gamgam0
#   parameters: 
#   selected value [eV]:  5.500000E-02
#   selected value uncertainty [eV]:  2.000000E-02
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  7.106398E-02
#   relative standard deviation [%]:     50.036671
#   quantity: 
#     type: Compilation
#     average value:  5.500000E-02
#     relative standard deviation [%]:      0.000004
#   datablock: 
#     columns: 8
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-2                  Compilation          2000        5.500000E-02   2.000000E-02            94B       1.000000
      RIPL-3                  Compilation          2009        5.500000E-02   2.000000E-02            94B       1.000000
      Mughabghab-2018         Compilation          2018        5.500000E-02   2.000000E-02                      1.000000
#   quantity: 
#     type: EXFOR
#     average value:  5.500000E-02
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      A.R.De L.Musgrove       EXFOR                1976        5.500000E-02   2.000000E-02      30328-008       1.000000
#   quantity: 
#     type: Nuclear data library
#     average value:  8.177332E-02
#     relative standard deviation [%]:     52.178509
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        1.582320E-01   0.000000E+00                      2.876945
      jendl5.0                NDL                  2021        1.220190E-01   0.000000E+00                      2.218527
      endfb8.1                NDL                  2024        5.888890E-02   0.000000E+00                      1.070707
      TARES                   NDL                  2025        5.050000E-02   0.000000E+00                      0.918182
      tendl.2025              NDL                  2025        5.050000E-02   0.000000E+00                      0.918182
      jeff4.0                 NDL                  2025        5.050000E-02   0.000000E+00                      0.918182
