# header: 
#   title: U235(n,f) thermal cross section
#   source: Resonancetables
#   date: 2025-09-14
# target: 
#   Z: 92
#   A: 235
#   nuclide: U235
# reaction: 
#   type: (n,f)
# observables: 
#   selected value [b]:  5.826000E+02
#   selected value uncertainty [b]:  1.100000E+00
#   selected value source: Mughabghab-2018
#   number of values: 227
#   average value [b]:  5.010815E+02
#   relative standard deviation [%]:     37.256126
#   quantity: 
#     type: Compilation
#     average value:  5.840500E+02
#     relative standard deviation [%]:      0.255542
#   datablock: 
#     columns: 10
#     entries: 4
##    Author                         Type           Year           Value         dValue        Reference        Ratio        Spectrum        Energy
##      []             []             []             []             [b]            [b]            []             []             []            [MeV]
      RIPL-3                  Compilation          2004        5.860000E+02   2.000000E+00                      1.005836                  2.530000E-08
      Mughabghab-2006         Compilation          2006        5.826000E+02   1.100000E+00                      1.000000                  2.530000E-08
      Sukhoruchkin            Compilation          2015        5.850000E+02   0.000000E+00                      1.004120                  2.530000E-08
      Mughabghab-2018         Compilation          2018        5.826000E+02   1.100000E+00                      1.000000                  2.530000E-08
#   quantity: 
#     type: EXFOR
#     average value:  4.961760E+02
#     relative standard deviation [%]:     38.527058
#   datablock: 
#     columns: 10
#     entries: 214
##    Author                         Type           Year           Value         dValue        Reference        Ratio        Spectrum        Energy
##      []             []             []             []             [b]            [b]            []             []             []            [MeV]
      E.E.Anderson            EXFOR                1944        1.042000E+02   0.000000E+00   13877-002-0        0.178853                  2.500000E-08
      M.Deutsch               EXFOR                1944        5.260000E+02   3.000000E+01   14732-004-0        0.902849                  2.530000E-08
      Ju.V.Adamchuk           EXFOR                1955        5.380000E+02   0.000000E+00   40063-011-0        0.923447                  2.509900E-08
      W.J.Friesen             EXFOR                1956        5.520000E+02   6.000000E+00   12394-002-0        0.947477                  2.530000E-08
      E.Melkonian             EXFOR                1958        5.840000E+02   3.000000E+00   12403-003-0        1.002403                  2.540000E-08
      E.Melkonian             EXFOR                1958        5.740000E+02   1.100000E+01   12403-003-0        0.985239                  2.530000E-08
      E.Melkonian             EXFOR                1958        6.020000E+02   1.200000E+01   12403-003-0        1.033299                  2.410000E-08
      A.Saplakoglu            EXFOR                1958        6.050000E+02   6.000000E+00   12392-002-0        1.038448                  2.530000E-08
      L.M.Bollinger           EXFOR                1958        5.820000E+02   4.500000E+00   12390-002-0        0.998970                  2.510000E-08
      J.F.Raffle              EXFOR                1959        5.820000E+02   1.200000E+01   21471-006-0        0.998970                  2.530000E-08
      G.J.Safford             EXFOR                1959        5.800000E+02   7.000000E+00   12439-002-0        0.995537                  2.530000E-08
      A.J.Deruytter           EXFOR                1961        5.799000E+02   9.300000E+00   20189-002-0        0.995366                  2.581000E-08
      Ye Chuntang             EXFOR                1964        5.820000E+02   9.000000E+00   32827-002-0        0.998970                  2.530000E-08
      G.Fraysse               EXFOR                1965        5.820000E+02   1.000000E+01   21520-006-0        0.998970                  2.530000E-08
      E.E.Maslin              EXFOR                1965        5.720000E+02   6.000000E+00   21387-002-0        0.981806                  2.530000E-08
      C.D.Bowman              EXFOR                1966        5.654400E+02   0.000000E+00   12433-005-0        0.970546                  2.600000E-08
      C.D.Bowman              EXFOR                1966        5.781200E+02   0.000000E+00   12433-005-0        0.992310                  2.510000E-08
      C.D.Bowman              EXFOR                1966        5.921400E+02   0.000000E+00   12433-005-0        1.016375                  2.430000E-08
      R.L.G.Keith             EXFOR                1968        5.829000E+02   6.411900E+00   23309-003-0        1.000515                  2.530000E-08
      H.Ceulemans             EXFOR                1970        5.830000E+02   4.500000E+00   20369-007-0        1.000687                  2.530000E-08
      A.J.Deruytter           EXFOR                1970        5.876000E+02   2.600000E+00   20143-002-0        1.008582                  2.530000E-08
      A.J.Deruytter           EXFOR                1971        5.698000E+02   5.000000E+00   20131-002-0        0.978030                  2.565000E-08
      A.J.Deruytter           EXFOR                1971        5.831000E+02   5.000000E+00   20131-002-0        1.000858                  2.529000E-08
      A.J.Deruytter           EXFOR                1971        5.783000E+02   5.000000E+00   20131-002-0        0.992619                  2.494000E-08
      A.J.Deruytter           EXFOR                1971        5.891000E+02   5.000000E+00   20131-002-0        1.011157                  2.460000E-08
      A.J.Deruytter           EXFOR                1971        5.957000E+02   5.600000E+00   20131-002-0        1.022485                  2.426000E-08
      I.M.Mihailescu          EXFOR                1972        8.677000E+01   0.000000E+00   30269-003-0        0.148936                  2.490000E-08
      I.M.Mihailescu          EXFOR                1972        9.221000E+01   0.000000E+00   30269-003-0        0.158273                  2.600000E-08
      I.M.Mihailescu          EXFOR                1972        5.527000E+02   0.000000E+00   30269-002-0        0.948678                  2.490000E-08
      I.M.Mihailescu          EXFOR                1972        5.752700E+02   0.000000E+00   30269-002-0        0.987419                  2.600000E-08
      C.Borcea                EXFOR                1973        5.863000E+02   7.800000E+00   30140-002-0        1.006351                  2.530000E-08
      C.B.Bigham              EXFOR                1976        5.769000E+02   3.400000E+00   12356-006-0        0.990216                  2.530000E-08
      R.Gwin                  EXFOR                1976        5.702500E+02   7.542200E+00   10267-024-0        0.978802                  2.600000E-08
      R.Gwin                  EXFOR                1976        5.830100E+02   7.642600E+00   10267-024-0        1.000704                  2.590000E-08
      R.Gwin                  EXFOR                1976        5.774200E+02   7.633100E+00   10267-024-0        0.991109                  2.580000E-08
      R.Gwin                  EXFOR                1976        5.863700E+02   7.750700E+00   10267-024-0        1.006471                  2.570000E-08
      R.Gwin                  EXFOR                1976        5.764500E+02   7.704000E+00   10267-024-0        0.989444                  2.550000E-08
      R.Gwin                  EXFOR                1976        5.733300E+02   7.773400E+00   10267-024-0        0.984089                  2.540000E-08
      R.Gwin                  EXFOR                1976        5.749000E+02   7.810300E+00   10267-024-0        0.986783                  2.530000E-08
      R.Gwin                  EXFOR                1976        5.733300E+02   7.760500E+00   10267-024-0        0.984089                  2.520000E-08
      R.Gwin                  EXFOR                1976        5.825300E+02   7.896700E+00   10267-024-0        0.999880                  2.510000E-08
      R.Gwin                  EXFOR                1976        5.867500E+02   7.938500E+00   10267-024-0        1.007123                  2.500000E-08
      R.Gwin                  EXFOR                1976        5.772500E+02   7.907400E+00   10267-024-0        0.990817                  2.490000E-08
      R.Gwin                  EXFOR                1976        5.935600E+02   8.081800E+00   10267-024-0        1.018812                  2.480000E-08
      R.Gwin                  EXFOR                1976        6.020500E+02   8.161200E+00   10267-024-0        1.033385                  2.460000E-08
      R.Gwin                  EXFOR                1976        5.812300E+02   8.042200E+00   10267-024-0        0.997648                  2.450000E-08
      R.Gwin                  EXFOR                1976        5.929400E+02   8.170000E+00   10267-024-0        1.017748                  2.440000E-08
      R.Gwin                  EXFOR                1976        5.959700E+02   8.261900E+00   10267-024-0        1.022949                  2.430000E-08
      R.Gwin                  EXFOR                1976        5.748800E+02   8.144900E+00   10267-024-0        0.986749                  2.420000E-08
      R.Gwin                  EXFOR                1976        6.066700E+02   8.390200E+00   10267-024-0        1.041315                  2.410000E-08
      R.Gwin                  EXFOR                1976        5.873600E+02   8.287000E+00   10267-024-0        1.008170                  2.400000E-08
      I.Berceanu              EXFOR                1978        5.893000E+02   4.700000E+00   30399-002-0        1.011500                  2.530000E-08
      C.Wagemans              EXFOR                1979        9.503200E+01   1.425500E+00   21522-013-0        0.163117                  2.402200E-08
      C.Wagemans              EXFOR                1979        9.312800E+01   1.396900E+00   21522-013-0        0.159849                  2.407500E-08
      C.Wagemans              EXFOR                1979        9.627600E+01   1.444100E+00   21522-013-0        0.165252                  2.412700E-08
      C.Wagemans              EXFOR                1979        9.305200E+01   1.395800E+00   21522-013-0        0.159719                  2.418000E-08
      C.Wagemans              EXFOR                1979        9.226000E+01   1.383900E+00   21522-013-0        0.158359                  2.423400E-08
      C.Wagemans              EXFOR                1979        9.274400E+01   1.391200E+00   21522-013-0        0.159190                  2.428700E-08
      C.Wagemans              EXFOR                1979        9.196100E+01   1.379400E+00   21522-013-0        0.157846                  2.434100E-08
      C.Wagemans              EXFOR                1979        9.406300E+01   1.410900E+00   21522-013-0        0.161454                  2.439400E-08
      C.Wagemans              EXFOR                1979        9.317300E+01   1.397600E+00   21522-013-0        0.159926                  2.444800E-08
      C.Wagemans              EXFOR                1979        9.260000E+01   1.389000E+00   21522-013-0        0.158943                  2.450200E-08
      C.Wagemans              EXFOR                1979        9.192100E+01   1.378800E+00   21522-013-0        0.157777                  2.455600E-08
      C.Wagemans              EXFOR                1979        9.351900E+01   1.402800E+00   21522-013-0        0.160520                  2.461100E-08
      C.Wagemans              EXFOR                1979        9.367600E+01   1.405100E+00   21522-013-0        0.160790                  2.466500E-08
      C.Wagemans              EXFOR                1979        9.314800E+01   1.397200E+00   21522-013-0        0.159883                  2.472000E-08
      C.Wagemans              EXFOR                1979        9.285600E+01   1.392800E+00   21522-013-0        0.159382                  2.477500E-08
      C.Wagemans              EXFOR                1979        9.378900E+01   1.406800E+00   21522-013-0        0.160984                  2.483000E-08
      C.Wagemans              EXFOR                1979        9.478100E+01   1.421700E+00   21522-013-0        0.162686                  2.488600E-08
      C.Wagemans              EXFOR                1979        9.240000E+01   1.386000E+00   21522-013-0        0.158599                  2.494100E-08
      C.Wagemans              EXFOR                1979        9.392700E+01   1.408900E+00   21522-013-0        0.161220                  2.499700E-08
