# header: 
#   title: Cr053 gamgam1 resonance data
#   source: Resonancetables
#   date: 2025-11-14
# target: 
#   Z: 24
#   A: 53
#   nuclide: Cr053
# reaction: 
#   type: gamgam1
#   parameters: 
#   selected value [eV]:  5.600000E-01
#   selected value uncertainty [eV]:  1.600000E-01
#   selected value source: RIPL-3
#   number of values: 9
#   average value [b]:  1.196208E+00
#   relative standard deviation [%]:     40.614246
#   quantity: 
#     type: Compilation
#     average value:  5.600000E-01
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 2
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-3                  Compilation          2009        5.600000E-01   1.600000E-01            06M       1.000000
      Mughabghab-2018         Compilation          2018        5.600000E-01   6.000000E-02                      1.000000
#   quantity: 
#     type: EXFOR
#     average value:  1.040000E+00
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      M.J.Kenny               EXFOR                1977        1.040000E+00   0.000000E+00      30393-017       1.857143
#   quantity: 
#     type: Nuclear data library
#     average value:  1.434313E+00
#     relative standard deviation [%]:     27.745216
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        7.380770E-01   0.000000E+00                      1.317995
      jendl5.0                NDL                  2021        1.030600E+00   0.000000E+00                      1.840357
      endfb8.1                NDL                  2024        1.709300E+00   0.000000E+00                      3.052321
      TARES                   NDL                  2025        1.709300E+00   0.000000E+00                      3.052321
      tendl.2025              NDL                  2025        1.709300E+00   0.000000E+00                      3.052321
      jeff4.0                 NDL                  2025        1.709300E+00   0.000000E+00                      3.052321
