# header: 
#   title: Cr050 gamgam1 resonance data
#   source: Resonancetables
#   date: 2025-12-08
# target: 
#   Z: 24
#   A: 50
#   nuclide: Cr050
# reaction: 
#   type: gamgam1
#   parameters: 
#   selected value [eV]:  9.700000E-01
#   selected value uncertainty [eV]:  3.000000E-01
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  6.926068E-01
#   relative standard deviation [%]:     29.179146
#   quantity: 
#     type: Compilation
#     average value:  6.133333E-01
#     relative standard deviation [%]:     42.020393
#   datablock: 
#     columns: 8
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-2                  Compilation          2000        3.700000E-01   1.100000E-01            89R       0.381443
      RIPL-3                  Compilation          2009        9.700000E-01   3.000000E-01            06M       1.000000
      Mughabghab-2018         Compilation          2018        5.000000E-01   1.000000E-01                      0.515464
#   quantity: 
#     type: EXFOR
#     average value:  8.300000E-01
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      M.J.Kenny               EXFOR                1977        8.300000E-01   0.000000E+00      30393-005       0.855670
#   quantity: 
#     type: Nuclear data library
#     average value:  7.093447E-01
#     relative standard deviation [%]:     23.712456
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        1.085430E+00   0.000000E+00                      1.119000
      jendl5.0                NDL                  2021        6.359660E-01   0.000000E+00                      0.655635
      endfb8.1                NDL                  2024        6.313700E-01   0.000000E+00                      0.650897
      TARES                   NDL                  2025        6.359660E-01   0.000000E+00                      0.655635
      tendl.2025              NDL                  2025        6.359660E-01   0.000000E+00                      0.655635
      jeff4.0                 NDL                  2025        6.313700E-01   0.000000E+00                      0.650897
