# header: 
#   title: Fe058 gamgam1 resonance data
#   source: Resonancetables
#   date: 2025-11-14
# target: 
#   Z: 26
#   A: 58
#   nuclide: Fe058
# reaction: 
#   type: gamgam1
#   parameters: 
#   selected value [eV]:  3.650000E-01
#   selected value uncertainty [eV]:  1.050000E-01
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  3.310143E-01
#   relative standard deviation [%]:     49.191860
#   quantity: 
#     type: Compilation
#     average value:  3.766667E-01
#     relative standard deviation [%]:      4.380307
#   datablock: 
#     columns: 8
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-2                  Compilation          2000        4.000000E-01   1.000000E-01            96I       1.095890
      RIPL-3                  Compilation          2009        3.650000E-01   1.050000E-01            06M       1.000000
      Mughabghab-2018         Compilation          2018        3.650000E-01   1.050000E-01                      1.000000
#   quantity: 
#     type: EXFOR
#     average value:  0.000000E+00
#     relative standard deviation [%]:           NaN
#   datablock: 
#     columns: 8
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      B.J.Allen               EXFOR                1980        0.000000E+00   0.000000E+00      30486-003       0.000000
#   quantity: 
#     type: Nuclear data library
#     average value:  3.633572E-01
#     relative standard deviation [%]:     42.372246
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        7.076280E-01   0.000000E+00                      1.938707
      jendl5.0                NDL                  2021        2.945030E-01   0.000000E+00                      0.806858
      endfb8.1                NDL                  2024        2.945030E-01   0.000000E+00                      0.806858
      TARES                   NDL                  2025        2.945030E-01   0.000000E+00                      0.806858
      tendl.2025              NDL                  2025        2.945030E-01   0.000000E+00                      0.806858
      jeff4.0                 NDL                  2025        2.945030E-01   0.000000E+00                      0.806858
