# header: 
#   title: Bi209 D1 resonance data
#   source: Resonancetables
#   date: 2025-09-14
# target: 
#   Z: 83
#   A: 209
#   nuclide: Bi209
# reaction: 
#   type: D1
#   parameters: 
#   selected value [eV]:  1.050000E+03
#   selected value uncertainty [eV]:  1.000000E+02
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  2.110788E+03
#   relative standard deviation [%]:     54.787277
#   quantity: 
#     type: Compilation
#     average value:  1.120000E+03
#     relative standard deviation [%]:      5.503941
#   datablock: 
#     columns: 8
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-2                  Compilation          2000        1.200000E+03   3.000000E+02            97I       1.142857
      RIPL-3                  Compilation          2009        1.050000E+03   1.000000E+02            04I       1.000000
      Mughabghab-2018         Compilation          2018        1.110000E+03   9.000000E+01                      1.057143
#   quantity: 
#     type: EXFOR
#     average value:  1.140000E+03
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      R.Macklin               EXFOR                1976        1.140000E+03   0.000000E+00      10610-004       1.085714   2.600000E-03   3.000000E-02       1.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  2.767980E+03
#     relative standard deviation [%]:     38.695694
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        2.272730E+03   0.000000E+00                      2.164505
      jendl5.0                NDL                  2021        4.255320E+03   0.000000E+00                      4.052686
      endfb8.1                NDL                  2024        2.272730E+03   0.000000E+00                      2.164505
      TARES                   NDL                  2025        1.775890E+03   0.000000E+00                      1.691324
      tendl.2025              NDL                  2025        1.775890E+03   0.000000E+00                      1.691324
      jeff4.0                 NDL                  2025        4.255320E+03   0.000000E+00                      4.052686
