# header: 
#   title: Nd144 D1 resonance data
#   source: Resonancetables
#   date: 2025-12-03
# target: 
#   Z: 60
#   A: 144
#   nuclide: Nd144
# reaction: 
#   type: D1
#   parameters: 
#   selected value [eV]:  2.020000E+02
#   selected value uncertainty [eV]:  1.400000E+01
#   selected value source: RIPL-3
#   number of values: 9
#   average value [b]:  2.491042E+02
#   relative standard deviation [%]:     41.473446
#   quantity: 
#     type: Compilation
#     average value:  2.020000E+02
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 2
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-3                  Compilation          2009        2.020000E+02   1.400000E+01            06M       1.000000
      Mughabghab-2018         Compilation          2018        2.020000E+02   1.400000E+01                      1.000000
#   quantity: 
#     type: EXFOR
#     average value:  0.000000E+00
#     relative standard deviation [%]:           NaN
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      A.R.De L.Musgrove       EXFOR                1977        0.000000E+00   0.000000E+00      30360-011       0.000000   3.000000E-03   1.000000E-01       1.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  3.063230E+02
#     relative standard deviation [%]:     13.278009
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        3.636360E+02   0.000000E+00                      1.800178
      jendl5.0                NDL                  2021        3.636360E+02   0.000000E+00                      1.800178
      endfb8.1                NDL                  2024        2.850000E+02   0.000000E+00                      1.410891
      TARES                   NDL                  2025        2.752220E+02   0.000000E+00                      1.362485
      tendl.2025              NDL                  2025        2.752220E+02   0.000000E+00                      1.362485
      jeff4.0                 NDL                  2025        2.752220E+02   0.000000E+00                      1.362485
