# header: 
#   title: In115 D1 resonance data
#   source: Resonancetables
#   date: 2025-12-03
# target: 
#   Z: 49
#   A: 115
#   nuclide: In115
# reaction: 
#   type: D1
#   parameters: 
#   selected value [eV]:  5.100000E+00
#   selected value uncertainty [eV]:  4.000000E-01
#   selected value source: RIPL-3
#   number of values: 9
#   average value [b]:  2.363435E+01
#   relative standard deviation [%]:     96.464539
#   quantity: 
#     type: Compilation
#     average value:  5.375000E+00
#     relative standard deviation [%]:      5.116276
#   datablock: 
#     columns: 8
#     entries: 2
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-3                  Compilation          2009        5.100000E+00   4.000000E-01            07I       1.000000
      Mughabghab-2018         Compilation          2018        5.650000E+00   2.800000E-01                      1.107843
#   quantity: 
#     type: EXFOR
#     average value:  0.000000E+00
#     relative standard deviation [%]:           NaN
#   datablock: 
#     columns: 13
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      G.Hacken                EXFOR                1974        0.000000E+00   0.000000E+00      10457-007       0.000000   2.970000E-05   4.937000E-04       1.0                                   
#   quantity: 
#     type: Nuclear data library
#     average value:  3.365985E+01
#     relative standard deviation [%]:     64.742950
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        7.692310E+01   0.000000E+00                     15.082960
      jendl5.0                NDL                  2021        3.846150E+01   0.000000E+00                      7.541470
      endfb8.1                NDL                  2024        1.600000E+01   0.000000E+00                      3.137255
      TARES                   NDL                  2025        1.605650E+01   0.000000E+00                      3.148333
      tendl.2025              NDL                  2025        1.605650E+01   0.000000E+00                      3.148333
      jeff4.0                 NDL                  2025        3.846150E+01   0.000000E+00                      7.541470
