# header: 
#   title: Zn066 D1 resonance data
#   source: Resonancetables
#   date: 2025-08-25
# target: 
#   Z: 30
#   A: 66
#   nuclide: Zn066
# reaction: 
#   type: D1
#   parameters: 
#   selected value [eV]:  1.170000E+03
#   selected value uncertainty [eV]:  1.400000E+02
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  1.102716E+03
#   relative standard deviation [%]:      8.835136
# quantity: 
#   type: Compilation
#   average value:  1.060000E+03
#   relative standard deviation [%]:     14.675801
# datablock: 
#   columns: 8
#   entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-2                  Compilation          2000        1.170000E+03   1.400000E+02            81G       1.000000
      RIPL-3                  Compilation          2009        1.170000E+03   1.400000E+02            82G       1.000000
      Mughabghab-2018         Compilation          2018        8.400000E+02   5.000000E+01                      0.717949
# quantity: 
#   type: EXFOR
#   average value:  1.170000E+03
#   relative standard deviation [%]:      0.000000
# datablock: 
#   columns: 13
#   entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio          E-min          E-max       Momentum L       Spin J         Parity
##      []             []             []             []            [eV]           [eV]            []             []            [MeV]          [MeV]           []             []             []
      J.B.Garg                EXFOR                1981        1.170000E+03   1.400000E+02      12719-006       1.000000                  3.000000E-01       1.0                                   
# quantity: 
#   type: Nuclear data library
#   average value:  1.112860E+03
#   relative standard deviation [%]:      3.968157
# datablock: 
#   columns: 8
#   entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        1.157020E+03   0.000000E+00                      0.988906
      jendl5.0                NDL                  2021        1.157020E+03   0.000000E+00                      0.988906
      endfb8.1                NDL                  2024        1.157020E+03   0.000000E+00                      0.988906
      TARES                   NDL                  2025        1.068700E+03   0.000000E+00                      0.913419
      tendl.2025              NDL                  2025        1.068700E+03   0.000000E+00                      0.913419
      jeff4.0                 NDL                  2025        1.068700E+03   0.000000E+00                      0.913419
