# header: 
#   title: Pu239 If resonance data
#   source: Resonancetables
#   date: 2025-12-15
# target: 
#   Z: 94
#   A: 239
#   nuclide: Pu239
# reaction: 
#   type: If
#   parameters: 
#   selected value [eV]:  3.030000E+02
#   selected value uncertainty [eV]:  1.000000E+01
#   selected value source: Mughabghab-2018
#   number of values: 66
#   average value [b]:  1.442544E+02
#   relative standard deviation [%]:    198.133408
#   quantity: 
#     type: Compilation
#     average value:  3.029000E+02
#     relative standard deviation [%]:      0.046687
#   datablock: 
#     columns: 8
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      JUKO                    Compilation          2000        3.030000E+02   1.000000E+01                      1.000000
      Sukhoruchkin            Compilation          2015        3.027000E+02   0.000000E+00                      0.999010
      Mughabghab-2018         Compilation          2018        3.030000E+02   1.000000E+01                      1.000000
#   quantity: 
#     type: EXFOR
#     average value:  1.224274E+02
#     relative standard deviation [%]:    243.713638
#   datablock: 
#     columns: 8
#     entries: 58
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      F.W.Cornish             EXFOR                1957        4.340000E+02   1.800000E+01      12367-005       1.432343
      Yu.V.Ryabov             EXFOR                1968        1.600000E+00   0.000000E+00      41275-007       0.005281
      Yu.V.Ryabov             EXFOR                1968        1.180000E+01   0.000000E+00      41275-007       0.038944
      Yu.V.Ryabov             EXFOR                1968        5.700000E+00   0.000000E+00      41275-007       0.018812
      Yu.V.Ryabov             EXFOR                1968        9.900000E+00   0.000000E+00      41275-007       0.032673
      Yu.V.Ryabov             EXFOR                1968        4.300000E-01   0.000000E+00      41275-007       0.001419
      Yu.V.Ryabov             EXFOR                1968        1.090000E+01   0.000000E+00      41275-007       0.035974
      Yu.V.Ryabov             EXFOR                1968        1.490000E+01   0.000000E+00      41275-007       0.049175
      Yu.V.Ryabov             EXFOR                1968        4.640000E+01   0.000000E+00      41275-007       0.153135
      Yu.V.Ryabov             EXFOR                1968        1.260000E+01   0.000000E+00      41275-007       0.041584
      Yu.V.Ryabov             EXFOR                1968        2.600000E+00   0.000000E+00      41275-007       0.008581
      M.A.Bak                 EXFOR                1970        3.300000E+02   3.000000E+01      40349-003       1.089109
      H.M.Eiland              EXFOR                1971        2.310000E+02   1.400000E+01      10143-015       0.762376
      A.J.Deruytter           EXFOR                1972        3.840000E+00   0.000000E+00      20132-003       0.012673
      A.J.Deruytter           EXFOR                1972        1.005000E+01   0.000000E+00      20132-003       0.033168
      A.J.Deruytter           EXFOR                1972        3.521000E+01   0.000000E+00      20132-003       0.116205
      A.J.Deruytter           EXFOR                1972        8.031000E+01   0.000000E+00      20132-003       0.265049
      A.J.Deruytter           EXFOR                1972        4.510000E+01   0.000000E+00      20132-003       0.148845
      A.J.Deruytter           EXFOR                1972        2.315000E+01   0.000000E+00      20132-003       0.076403
      K.D.Zhuravlev           EXFOR                1975        3.280000E+02   2.200000E+01      40436-011       1.082508
      V.D.Gavrilov            EXFOR                1976        3.200000E+02   1.900000E+01      40467-006       1.056106
      J.I.Kim                 EXFOR                1979        2.156000E+03   0.000000E+00      21571-002       7.115511
      V.F.Gerasimov           EXFOR                1987        1.820000E+00   0.000000E+00      40993-002       0.006007
      V.F.Gerasimov           EXFOR                1987        2.280000E+00   0.000000E+00      40993-002       0.007525
      V.F.Gerasimov           EXFOR                1987        3.230000E+00   0.000000E+00      40993-002       0.010660
      V.F.Gerasimov           EXFOR                1987        4.580000E+00   0.000000E+00      40993-002       0.015116
      V.F.Gerasimov           EXFOR                1987        8.440000E+00   0.000000E+00      40993-002       0.027855
      V.F.Gerasimov           EXFOR                1987        1.230000E+01   0.000000E+00      40993-002       0.040594
      V.F.Gerasimov           EXFOR                1987        1.880000E+01   0.000000E+00      40993-002       0.062046
      V.F.Gerasimov           EXFOR                1987        3.570000E+01   0.000000E+00      40993-002       0.117822
      V.F.Gerasimov           EXFOR                1987        2.020000E+01   0.000000E+00      40993-002       0.066667
      V.F.Gerasimov           EXFOR                1987        1.039000E+02   0.000000E+00      40993-002       0.342904
      V.F.Gerasimov           EXFOR                1987        3.720000E+01   0.000000E+00      40993-002       0.122772
      V.F.Gerasimov           EXFOR                1997        1.820000E+00   0.000000E+00      41369-005       0.006007
      V.F.Gerasimov           EXFOR                1997        2.280000E+00   0.000000E+00      41369-005       0.007525
      V.F.Gerasimov           EXFOR                1997        3.230000E+00   0.000000E+00      41369-005       0.010660
      V.F.Gerasimov           EXFOR                1997        4.580000E+00   0.000000E+00      41369-005       0.015116
      V.F.Gerasimov           EXFOR                1997        8.440000E+00   0.000000E+00      41369-005       0.027855
      V.F.Gerasimov           EXFOR                1997        1.230000E+01   0.000000E+00      41369-005       0.040594
      V.F.Gerasimov           EXFOR                1997        1.880000E+01   0.000000E+00      41369-005       0.062046
      V.F.Gerasimov           EXFOR                1997        5.570000E+01   0.000000E+00      41369-005       0.183828
      V.F.Gerasimov           EXFOR                1997        2.020000E+01   0.000000E+00      41369-005       0.066667
      V.F.Gerasimov           EXFOR                1997        1.039000E+02   0.000000E+00      41369-005       0.342904
      V.F.Gerasimov           EXFOR                1997        3.720000E+01   0.000000E+00      41369-005       0.122772
#   quantity: 
#     type: Nuclear data library
#     average value:  3.022596E+02
#     relative standard deviation [%]:      1.619547
#   datablock: 
#     columns: 8
#     entries: 5
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        2.942220E+02   0.000000E+00                      0.971030
      jendl5.0                NDL                  2021        3.036670E+02   0.000000E+00                      1.002201
      endfb8.1                NDL                  2024        2.997730E+02   0.000000E+00                      0.989350
      tendl.2025              NDL                  2025        3.084750E+02   0.000000E+00                      1.018069
      jeff4.0                 NDL                  2025        3.051610E+02   0.000000E+00                      1.007132
