# header: 
#   title: Ti048 gamgam resonance data
#   source: Resonancetables
#   date: 2025-10-13
# target: 
#   Z: 22
#   A: 48
#   nuclide: Ti048
# reaction: 
#   type: gamgam
#   parameters: 
#   selected value [eV]:  2.300000E+00
#   selected value uncertainty [eV]:  1.400000E-01
#   selected value source: RIPL-3
#   number of values: 10
#   average value [b]:  1.598762E+00
#   relative standard deviation [%]:     22.014515
#   quantity: 
#     type: Compilation
#     average value:  2.000000E+00
#     relative standard deviation [%]:     21.213203
#   datablock: 
#     columns: 8
#     entries: 3
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      RIPL-2                  Compilation          2000        1.400000E+00   4.000000E-01            88V       0.608696
      RIPL-3                  Compilation          2009        2.300000E+00   1.400000E-01            06M       1.000000
      Mughabghab-2018         Compilation          2018        2.300000E+00   1.400000E+00                      1.000000
#   quantity: 
#     type: EXFOR
#     average value:  1.340000E+00
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 1
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      B.J.Allen               EXFOR                1977        1.340000E+00   8.300000E-01      30359-012       0.582609
#   quantity: 
#     type: Nuclear data library
#     average value:  1.441270E+00
#     relative standard deviation [%]:      0.000000
#   datablock: 
#     columns: 8
#     entries: 6
##    Author                         Type           Year           Value         dValue        Reference        Ratio
##      []             []             []             []            [eV]           [eV]            []             []
      cendl3.2                NDL                  2019        1.441270E+00   0.000000E+00                      0.626639
      jendl5.0                NDL                  2021        1.441270E+00   0.000000E+00                      0.626639
      endfb8.1                NDL                  2024        1.441270E+00   0.000000E+00                      0.626639
      TARES                   NDL                  2025        1.441270E+00   0.000000E+00                      0.626639
      tendl.2025              NDL                  2025        1.441270E+00   0.000000E+00                      0.626639
      jeff4.0                 NDL                  2025        1.441270E+00   0.000000E+00                      0.626639
