# Header: 
#   title: 28-NI-64(N,G) thermal cross section 
#   source: EXFOR 
#   date created: 2025-01-22 
# Target: 
#   Z: 28 
#   A: 64 
#   Nuclide: 28-NI-64 
# Reaction: 
#   Type: N,G 
#   Incident energy       : 2.5300e-08 MeV 
# Residual: 
#   Z: 28 
#   A: 65 
#   Nuclide: 28-NI-65
# Statistics:
#   Thermal Simple Mean       |  Simple Stdev        : 1.59800E+00  |   6.61060E-02   (N = 5)
#   Thermal Weighted Mean    +/- Weighted Error      :         NAN +/-          NAN   (N = 5)
#   AV Simple Mean            |  Simple Stdev        : 1.62000E+00  |           NAN   (N = 1)
#   AV Weighted Mean         +/- Weighted Error      :         NAN +/-          NAN   (N = 1)
#   MXW Simple Mean           |  Simple Stdev        : 1.66500E+00  |   2.05020E-01   (N = 4)
#   MXW Weighted Mean        +/- Weighted Error      : 1.56098E+00 +/-  3.45942E-02   (N = 4)
#   SPA Simple Mean           |  Simple Stdev        : 1.46333E+00  |   1.20554E-01   (N = 3)
#   SPA Weighted Mean        +/- Weighted Error      : 1.57842E+00 +/-  1.94347E-02   (N = 3)
#
# Data Table
#   Experimental Data
# EXFOR ID          First Author            Year   En_inc       dEn_inc      Data         dData         sf8    sf9
20789-014-0         T.B.Ryves               1970   2.5300E-08   0.0000E+00   1.4900E+00   0.0000E+00                
23488-017-0         F.De Corte              1988   2.5300E-08   0.0000E+00   1.6700E+00   3.6740E-02                
23266-051-0         F.Farina Arbocco        2013   2.5300E-08   0.0000E+00   1.6100E+00   0.0000E+00                
23266-051-0         F.Farina Arbocco        2013   2.5300E-08   0.0000E+00   1.6000E+00   0.0000E+00                
23266-051-0         F.Farina Arbocco        2013   2.5300E-08   0.0000E+00   1.6200E+00   0.0000E+00                
23266-050-0         F.Farina Arbocco        2013   2.5300E-08   0.0000E+00   1.6200E+00   1.0000E-02      AV        
11447-027-0         L.Seren                 1947   2.5300E-08   0.0000E+00   1.9600E+00   3.9200E-01     MXW        
10644-021-0         G.Gleason               1975   2.5300E-08   0.0000E+00   1.4900E+00   7.0000E-02     MXW        
20625-016-0         E.M.Gryntakis           1976   2.5300E-08   0.0000E+00   1.5800E+00   4.0000E-02     MXW        
10676-005-0         A.F.M.Ishaq             1977   2.5300E-08   0.0000E+00   1.6300E+00   0.0000E+00     MXW        
11625-004-0         W.S.Lyon                1960   2.5300E-08   0.0000E+00   1.4500E+00   1.4500E-01     SPA        
12632-002-0         J.F.Emery               1968   2.5300E-08   0.0000E+00   1.3500E+00   1.0000E-01     SPA        
33039-002-0         B.S.Shivashankar        2012   2.5300E-08   0.0000E+00   1.5900E+00   2.0000E-02     SPA        
# ------------------
#   Recom./Eval./Deriv./Calc. Data
# EXFOR ID          First Author            Year   En_inc       dEn_inc      Data         dData         sf8    sf9
V1001-235-1         S.F.Mughabghab          2006   2.5300E-08   0.0000E+00   1.6400E+00   4.0000E-02           RECOM
# ------------------
#

